syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
1.0,0,0.0,0.07,S0,129,0.0,0,tcp,0.0,1.0,12,0.05,0,0,0,mtp,1.0,0.02,0.0,3,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.07,0,0.0,1.0,REJ,477,0.0,0,tcp,0.0,0.0,1,0.0,0,0,0,other,0.04,0.0,0.92,1,1.0,1.0,0.0,0,0,0,255,0.96,1.0,anomaly
0.98,0,0.01,0.07,S0,47,0.0,0,tcp,0.0,1.0,8,0.03,0,0,0,finger,1.0,0.36,0.02,17,0.0,0.0,1.0,0,0,0,255,0.0,0.09,anomaly
0.0,0,1.0,0.0,SF,1,1.0,0,icmp,0.0,0.0,140,1.0,0,0,18,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,1,0.0,0.0,anomaly
0.0,0,0.09,0.02,SF,20,0.0,0,icmp,0.0,0.0,22,0.09,1,0,1480,ecr_i,0.0,1.0,0.0,20,0.0,0.0,0.0,0,0,0,255,0.0,0.0,anomaly
1.0,0,0.0,0.07,S0,206,0.0,0,tcp,0.0,1.0,4,0.02,0,0,0,private,1.0,0.05,0.0,10,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,1.0,0.0,SF,358,0.0,0,icmp,0.0,0.0,255,1.0,0,0,520,ecr_i,0.0,1.0,0.0,358,0.0,0.0,0.0,0,0,0,255,0.0,0.0,anomaly
0.0,0,0.33,0.02,SF,85,0.0,0,icmp,0.0,0.0,85,0.33,0,0,1032,ecr_i,0.0,1.0,0.0,85,0.0,0.0,0.0,0,0,0,255,0.0,0.0,anomaly
0.0,0,0.2,0.02,SF,52,0.0,0,udp,0.0,0.0,51,0.2,3,0,28,private,0.0,0.98,0.02,51,0.0,0.0,0.0,0,0,0,255,0.6,0.04,anomaly
0.0,0,1.0,0.0,SF,248,0.0,0,icmp,0.0,0.0,255,1.0,0,0,1032,ecr_i,0.0,1.0,0.0,248,0.0,0.0,0.0,0,0,0,255,0.0,0.0,anomaly
0.0,0,1.0,0.0,SF,1,0.5,0,icmp,1.0,0.0,82,1.0,0,0,8,eco_i,0.0,1.0,0.0,25,0.0,0.0,0.0,0,0,0,2,0.0,0.0,anomaly
1.0,0,0.05,0.16,S0,117,0.0,0,tcp,0.0,1.0,12,0.63,0,0,0,private,1.0,0.1,0.0,12,0.0,0.0,1.0,0,0,0,19,0.0,0.07,anomaly
0.0,0,0.02,0.0,SF,4,0.0,2,tcp,0.4,0.02,57,1.0,0,1,54540,http,0.02,1.0,0.0,5,0.02,0.0,0.0,8314,0,1,57,0.02,0.0,anomaly
0.0,0,1.0,0.0,SF,2,0.26,0,icmp,1.0,0.0,27,1.0,0,0,8,eco_i,0.0,0.5,0.0,33,0.0,0.0,0.0,0,0,0,3,0.0,1.0,anomaly
1.0,0,0.0,0.06,S0,204,0.0,0,tcp,0.0,1.0,2,0.01,0,0,0,private,1.0,0.01,0.0,2,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.05,S0,271,0.0,0,tcp,0.0,1.0,11,0.04,0,0,0,Z39_50,1.0,0.04,0.0,11,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.0,0.06,S0,197,0.0,0,tcp,0.0,1.0,19,0.07,0,0,0,private,1.0,0.1,0.0,19,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.06,S0,136,0.0,0,tcp,0.0,1.0,2,0.01,0,0,0,hostnames,1.0,0.06,0.0,8,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,99,0.0,0,tcp,0.0,1.0,3,0.01,0,0,0,private,1.0,0.11,0.0,11,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.07,REJ,106,0.0,0,tcp,0.0,0.0,9,0.04,0,0,0,private,0.0,0.08,1.0,9,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
0.0,0,0.0,0.02,SF,1,0.0,28,tcp,0.0,0.0,44,0.17,0,0,1210,ftp,0.05,1.0,0.0,1,0.0,0.0,0.0,2447,1,1,255,0.0,0.0,anomaly
1.0,0,0.0,0.09,S0,143,0.0,0,tcp,0.0,1.0,5,0.02,0,0,0,exec,1.0,0.09,0.0,13,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.09,REJ,249,0.0,0,tcp,0.0,0.0,13,0.05,0,0,0,private,0.0,0.05,1.0,13,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
1.0,0,0.0,0.07,S0,135,0.0,0,tcp,0.0,1.0,14,0.05,0,0,0,private,1.0,0.14,0.0,19,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,257,0.0,0,tcp,0.0,1.0,6,0.02,0,0,0,remote_job,1.0,0.02,0.0,6,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.08,S0,280,0.0,0,tcp,0.0,1.0,14,0.05,0,0,0,private,1.0,0.05,0.0,13,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,6,0.06,1.0,SF,1,0.0,0,tcp,0.0,0.0,1,0.06,0,0,0,time,0.0,1.0,0.0,1,0.0,0.0,0.0,4,0,0,18,0.83,0.0,anomaly
0.0,0,1.0,0.0,SF,1,0.5,0,icmp,1.0,0.0,24,1.0,0,0,8,eco_i,0.0,1.0,0.0,12,0.0,0.0,0.0,0,0,0,2,0.0,0.0,anomaly
0.07,7,0.0,1.0,SF,511,0.0,0,tcp,0.0,0.0,1,0.0,0,0,6,ftp,0.13,0.0,0.92,1,0.0,0.0,0.0,109,0,0,255,0.85,1.0,anomaly
1.0,0,0.0,0.06,S0,79,0.0,0,tcp,0.0,1.0,10,0.04,0,0,0,private,1.0,0.13,0.0,10,0.0,0.0,1.0,0,0,0,230,0.0,0.06,anomaly
0.0,0,0.0,0.07,RSTO,118,0.0,0,tcp,0.0,0.0,3,0.01,0,0,0,discard,0.0,0.03,1.0,3,1.0,1.0,0.0,0,0,0,255,1.0,0.07,anomaly
0.0,0,0.0,0.06,REJ,104,0.0,0,tcp,0.0,0.0,18,0.07,0,0,0,private,0.0,0.17,1.0,18,1.0,1.0,0.0,0,0,0,255,1.0,0.08,anomaly
1.0,0,0.0,0.07,S0,123,0.0,0,tcp,0.0,1.0,5,0.02,0,0,0,private,1.0,0.11,0.0,13,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.09,S0,120,0.0,0,tcp,0.0,1.0,8,0.03,0,0,0,private,1.0,0.08,0.0,9,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.06,S0,248,0.0,0,tcp,0.0,1.0,2,0.01,0,0,0,mtp,1.0,0.01,0.0,2,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.0,RSTR,4,0.0,1,tcp,0.0,0.0,255,1.0,0,0,29200,http,0.0,1.0,0.75,4,0.04,0.75,0.0,2920,0,1,255,0.04,0.0,anomaly
1.0,0,0.0,0.08,S0,218,0.0,0,tcp,0.0,1.0,6,0.02,0,0,0,netstat,1.0,0.03,0.0,6,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.06,S0,245,0.0,0,tcp,0.0,1.0,14,0.05,0,0,0,link,1.0,0.06,0.0,14,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
0.0,0,0.0,0.07,REJ,149,0.0,0,tcp,0.0,0.0,19,0.07,0,0,0,private,0.0,0.13,1.0,19,1.0,1.0,0.0,0,0,0,255,1.0,0.05,anomaly
1.0,0,0.0,0.07,S0,198,0.0,0,tcp,0.0,1.0,2,0.01,0,0,0,iso_tsap,1.0,0.01,0.0,2,0.0,0.0,1.0,0,0,0,255,0.0,0.08,anomaly
1.0,0,0.0,0.07,S0,282,0.0,0,tcp,0.0,1.0,11,0.04,0,0,0,imap4,1.0,0.04,0.0,11,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.01,0.08,REJ,112,0.0,0,tcp,0.0,0.0,5,0.04,0,0,0,private,0.0,0.04,1.0,5,1.0,1.0,0.0,0,0,0,137,1.0,0.08,anomaly
1.0,0,0.0,0.07,S0,134,0.0,0,tcp,0.0,1.0,12,0.05,0,0,0,efs,1.0,0.07,0.0,9,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.07,RSTO,145,0.0,0,tcp,0.0,0.0,10,0.04,0,0,0,login,0.0,0.07,1.0,10,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
1.0,0,0.0,0.07,S0,98,0.0,0,tcp,0.0,1.0,20,0.08,0,0,0,efs,1.0,0.2,0.0,20,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.07,REJ,111,0.0,0,tcp,0.0,0.0,17,0.07,0,0,0,private,0.0,0.15,1.0,17,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
1.0,0,0.0,0.08,S0,259,0.0,0,tcp,0.0,1.0,7,0.03,0,0,0,private,1.0,0.02,0.0,6,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.08,S0,284,0.0,0,tcp,0.0,1.0,15,0.06,0,0,0,sunrpc,1.0,0.02,0.0,6,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.06,S0,54,0.0,0,tcp,0.0,1.0,29,0.11,0,0,0,telnet,1.0,0.24,0.0,13,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.06,S0,108,0.0,0,tcp,0.0,1.0,5,0.02,0,0,0,private,1.0,0.14,0.0,15,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,1.0,0.0,SF,1,0.5,0,icmp,1.0,0.0,28,1.0,0,0,8,eco_i,0.0,1.0,0.0,37,0.0,0.0,0.0,0,0,0,2,0.0,0.0,anomaly
0.0,0,0.0,0.07,REJ,273,0.0,0,tcp,0.0,0.0,17,0.07,0,0,0,bgp,0.0,0.06,1.0,17,1.0,1.0,0.0,0,0,0,255,1.0,0.07,anomaly
0.0,0,1.0,0.0,SF,1,0.51,0,icmp,1.0,0.0,37,1.0,0,0,8,eco_i,0.0,1.0,0.0,30,0.0,0.0,0.0,0,0,0,1,0.0,0.0,anomaly
0.0,0,0.0,0.07,REJ,139,0.0,0,tcp,0.0,0.0,3,0.01,0,0,0,private,0.0,0.02,1.0,3,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
1.0,0,0.0,0.06,S0,212,0.0,0,tcp,0.0,1.0,25,0.1,0,0,0,netstat,1.0,0.12,0.0,25,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,148,0.0,0,tcp,0.0,1.0,1,0.0,0,0,0,klogin,1.0,0.08,0.0,12,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.01,0.02,S0,57,0.0,0,tcp,0.0,0.96,56,0.26,0,0,0,telnet,0.99,0.25,0.0,14,0.0,0.0,1.0,0,0,0,219,0.0,0.07,anomaly
1.0,0,0.0,0.08,S0,272,0.0,0,tcp,0.1,1.0,13,0.05,0,0,0,http,1.0,0.05,0.0,30,0.0,0.0,0.43,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,209,0.0,0,tcp,0.0,1.0,16,0.06,0,0,0,discard,1.0,0.08,0.0,16,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.09,S0,117,0.0,0,tcp,0.0,1.0,11,0.04,0,0,0,sql_net,1.0,0.09,0.0,11,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.06,S0,125,0.0,0,tcp,0.0,1.0,8,0.03,0,0,0,private,1.0,0.06,0.0,8,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.0,0.06,S0,90,0.0,0,tcp,0.0,1.0,14,0.05,0,0,0,sql_net,1.0,0.04,0.0,4,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.07,S0,135,0.0,0,tcp,0.0,1.0,18,0.07,0,0,0,login,1.0,0.13,0.0,18,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.05,S0,284,0.0,0,tcp,0.0,1.0,21,0.08,0,0,0,http,1.0,0.07,0.0,21,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.0,0.02,S0,52,0.0,0,tcp,0.0,1.0,67,0.26,0,0,0,http,1.0,0.37,0.0,19,0.0,0.0,1.0,0,0,0,255,0.0,0.08,anomaly
0.0,0,1.0,0.0,SF,1,0.15,0,tcp,0.0,0.03,40,1.0,0,0,334,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,6,0.0,0.0,anomaly
1.0,0,0.0,0.06,S0,280,0.0,0,tcp,0.0,1.0,27,0.11,0,0,0,private,1.0,0.04,0.0,12,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,283,0.0,0,tcp,0.0,1.0,12,0.05,0,0,0,discard,1.0,0.04,0.0,11,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.05,S0,102,0.0,0,tcp,0.0,1.0,1,0.0,0,0,0,bgp,1.0,0.01,0.0,1,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.06,0,0.0,1.0,REJ,492,0.0,0,tcp,0.0,0.0,1,0.0,0,0,0,uucp_path,0.08,0.0,0.93,1,1.0,1.0,0.0,0,0,0,255,0.92,1.0,anomaly
1.0,0,0.0,0.09,S0,221,0.0,0,tcp,0.0,1.0,3,0.01,0,0,0,bgp,1.0,0.08,0.0,18,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.08,S0,46,0.0,0,tcp,0.0,1.0,16,0.06,0,0,0,private,1.0,0.07,0.0,3,0.0,0.0,1.0,0,0,0,255,0.0,0.13,anomaly
1.0,0,0.0,0.08,S0,118,0.0,0,tcp,0.0,1.0,8,0.03,0,0,0,private,1.0,0.11,0.0,13,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.34,0.01,SF,318,0.0,0,icmp,0.0,0.0,76,0.34,0,0,1032,ecr_i,0.0,1.0,0.0,318,0.0,0.0,0.0,0,0,0,221,0.0,0.0,anomaly
1.0,0,0.0,0.06,S0,241,0.0,0,tcp,0.0,1.0,10,0.04,0,0,0,iso_tsap,1.0,0.04,0.0,10,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.01,0.02,S0,71,0.0,0,tcp,0.0,1.0,57,0.22,0,0,0,telnet,1.0,0.24,0.0,17,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.9,0,0.01,0.08,S0,10,0.0,0,tcp,0.0,1.0,3,0.01,0,0,0,telnet,1.0,0.3,0.1,3,0.0,0.0,1.0,0,0,0,255,0.0,0.4,anomaly
0.0,0,0.0,0.07,REJ,59,0.0,0,tcp,0.0,0.0,8,0.03,0,0,0,private,0.0,0.14,1.0,8,1.0,1.0,0.0,0,0,0,255,1.0,0.07,anomaly
0.0,0,0.67,0.44,SF,4,0.0,0,udp,0.0,0.0,35,0.14,0,0,1,private,0.03,1.0,0.0,4,0.0,0.0,0.0,0,0,0,255,0.3,0.0,anomaly
0.96,0,0.0,0.04,S0,53,0.0,0,tcp,0.0,1.0,38,0.15,0,0,0,ftp_data,1.0,0.21,0.04,11,0.0,0.0,1.0,0,0,0,255,0.0,0.11,anomaly
1.0,0,0.01,0.06,S0,112,0.0,0,tcp,0.0,1.0,13,0.08,0,0,0,private,1.0,0.12,0.0,13,0.0,0.0,1.0,0,0,0,168,0.0,0.05,anomaly
1.0,0,0.0,0.09,S0,195,0.0,0,tcp,0.0,1.0,16,0.06,0,0,0,bgp,1.0,0.03,0.0,5,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.08,S0,46,0.0,0,tcp,0.0,1.0,14,0.05,0,0,0,vmnet,1.0,0.3,0.0,14,0.0,0.0,1.0,0,0,0,255,0.0,0.13,anomaly
1.0,0,0.0,0.07,S0,104,0.0,0,tcp,0.0,1.0,4,0.02,0,0,0,systat,1.0,0.04,0.0,4,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.07,REJ,246,0.0,0,tcp,0.0,0.0,19,0.07,0,0,0,private,0.0,0.08,1.0,19,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
1.0,0,0.0,0.07,S0,253,0.0,0,tcp,0.0,1.0,7,0.03,0,0,0,private,1.0,0.07,0.0,18,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.01,0.02,S0,61,0.0,0,tcp,0.0,0.96,57,0.26,0,0,0,telnet,0.99,0.25,0.0,15,0.0,0.0,1.0,0,0,0,223,0.0,0.07,anomaly
1.0,0,0.01,0.08,S0,273,0.0,0,tcp,0.0,1.0,18,0.07,0,0,0,discard,1.0,0.07,0.0,18,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.06,S0,201,0.0,0,tcp,0.0,1.0,3,0.01,0,0,0,csnet_ns,1.0,0.01,0.0,3,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.64,0.64,RSTR,1,0.0,0,tcp,0.0,0.0,1,0.01,0,0,0,private,0.05,1.0,1.0,1,1.0,1.0,0.0,0,0,0,133,0.62,0.0,anomaly
0.75,0,0.05,0.03,S0,12,0.0,0,tcp,0.0,1.0,2,0.01,0,0,0,supdup,0.04,0.17,0.25,2,0.0,0.0,1.0,0,0,0,255,0.01,0.5,anomaly
1.0,0,0.0,0.08,S0,201,0.0,0,tcp,0.0,1.0,20,0.08,0,0,0,daytime,1.0,0.02,0.0,5,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,209,0.0,0,tcp,0.0,1.0,4,0.02,0,0,0,private,1.0,0.08,0.0,17,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.0,0.06,S0,130,0.0,0,tcp,0.0,1.0,26,0.1,0,0,0,private,1.0,0.12,0.0,15,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,1.0,1.0,RSTR,1,0.0,0,tcp,0.0,0.0,1,0.0,0,0,0,pop_3,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,255,1.0,0.0,anomaly
1.0,0,0.0,0.08,S0,227,0.0,0,tcp,0.0,1.0,14,0.05,0,0,0,vmnet,1.0,0.03,0.0,7,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.05,S0,269,0.0,0,tcp,0.0,1.0,17,0.07,0,0,0,private,1.0,0.06,0.0,17,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.01,0.07,S0,116,0.0,0,tcp,0.0,1.0,6,0.04,0,0,0,private,1.0,0.05,0.0,6,0.0,0.0,1.0,0,0,0,170,0.0,0.07,anomaly
0.0,17297,1.0,0.73,RSTR,2,0.0,0,tcp,0.0,0.0,2,0.01,0,0,1,other,0.0,1.0,1.0,2,1.0,1.0,0.0,0,0,0,255,1.0,0.0,anomaly
0.0,0,1.0,0.0,SF,1,1.0,0,icmp,0.0,0.0,222,1.0,0,0,18,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,1,0.0,0.0,anomaly
1.0,0,0.0,0.02,S0,3,0.0,0,tcp,0.0,1.0,52,0.2,0,0,0,ftp_data,1.0,1.0,0.0,3,0.0,0.0,1.0,0,0,0,255,0.0,0.0,anomaly
1.0,0,0.0,0.07,S0,247,0.0,0,tcp,0.0,1.0,16,0.06,0,0,0,ftp_data,1.0,0.02,0.0,6,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,122,0.0,0,tcp,0.0,1.0,17,0.07,0,0,0,ldap,1.0,0.03,0.0,4,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.33,0,0.0,1.0,S0,511,0.0,0,tcp,0.0,1.0,2,0.01,0,0,0,X11,0.16,0.0,0.67,2,0.0,0.0,1.0,0,0,0,255,0.84,1.0,anomaly
1.0,0,0.0,0.05,S0,137,0.0,0,tcp,0.0,1.0,18,0.07,0,0,0,login,1.0,0.13,0.0,18,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,1.0,0.0,SF,1,0.5,0,icmp,1.0,0.0,54,1.0,0,0,8,eco_i,0.0,1.0,0.0,16,0.0,0.0,0.0,0,0,0,2,0.0,0.0,anomaly
0.0,0,1.0,0.22,SF,16,0.0,0,udp,0.0,0.0,11,0.04,0,0,1,private,0.0,0.69,0.0,11,0.0,0.0,0.0,0,0,0,255,0.0,0.25,anomaly
1.0,0,0.0,0.07,S0,176,0.0,0,tcp,0.0,1.0,7,0.03,0,0,0,Z39_50,1.0,0.01,0.0,2,0.0,0.0,1.0,0,0,0,255,0.0,0.08,anomaly
0.0,0,0.45,0.08,SF,510,0.0,0,icmp,0.0,0.0,115,0.45,0,0,1032,ecr_i,0.0,1.0,0.0,510,0.0,0.0,0.0,0,0,0,255,0.0,0.0,anomaly
0.0,0,1.0,0.0,SF,1,0.51,0,icmp,1.0,0.0,86,1.0,0,0,8,eco_i,0.0,1.0,0.0,3,0.0,0.0,0.0,0,0,0,1,0.0,0.0,anomaly
1.0,0,0.0,0.07,S0,111,0.0,0,tcp,0.0,1.0,6,0.02,0,0,0,courier,1.0,0.05,0.0,6,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
0.05,0,0.0,0.79,REJ,154,0.0,0,tcp,0.0,0.0,1,0.0,0,0,0,private,0.03,0.01,0.94,1,1.0,1.0,0.0,0,0,0,255,0.58,1.0,anomaly
1.0,0,0.0,0.08,S0,89,0.0,0,tcp,0.0,1.0,1,0.0,0,0,0,private,1.0,0.22,0.0,20,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,55,0.0,0,tcp,0.0,1.0,19,0.07,0,0,0,private,1.0,0.35,0.0,19,0.0,0.0,1.0,0,0,0,255,0.0,0.11,anomaly
1.0,0,0.0,0.05,S0,110,0.0,0,tcp,0.0,1.0,32,0.13,0,0,0,private,1.0,0.09,0.0,10,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.04,0.0,SF,5,0.0,2,tcp,0.0,0.0,26,1.0,0,1,54540,http,0.0,1.0,0.0,5,0.08,0.0,0.0,8314,0,1,26,0.08,0.0,anomaly
1.0,0,0.0,0.06,S0,237,0.0,0,tcp,0.0,1.0,21,0.08,0,0,0,Z39_50,1.0,0.09,0.0,21,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
0.0,0,0.0,0.08,REJ,68,0.0,0,tcp,0.0,0.0,11,0.04,0,0,0,private,0.0,0.16,1.0,11,1.0,1.0,0.0,0,0,0,255,1.0,0.09,anomaly
0.0,0,0.84,0.85,REJ,1,0.0,0,tcp,0.0,0.0,1,0.0,0,0,0,private,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,255,0.84,0.0,anomaly
1.0,0,0.0,0.09,S0,296,0.0,0,tcp,0.0,1.0,4,0.02,0,0,0,sunrpc,1.0,0.06,0.0,17,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,0.0,0.07,REJ,277,0.0,0,tcp,0.0,0.0,20,0.08,0,0,0,gopher,0.0,0.07,1.0,20,1.0,1.0,0.0,0,0,0,255,1.0,0.06,anomaly
1.0,0,0.0,0.08,S0,224,0.0,0,tcp,0.0,1.0,17,0.07,0,0,0,private,1.0,0.07,0.0,15,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.07,S0,133,0.0,0,tcp,0.0,1.0,17,0.07,0,0,0,private,1.0,0.14,0.0,19,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.0,0.07,S0,232,0.0,0,tcp,0.0,1.0,16,0.06,0,0,0,iso_tsap,1.0,0.07,0.0,16,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,105,0.0,0,tcp,0.0,1.0,8,0.03,0,0,0,telnet,1.0,0.08,0.0,8,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
0.0,0,1.0,0.0,SF,1,0.0,2,tcp,0.0,0.0,1,1.0,0,1,54540,http,0.0,1.0,0.0,1,0.0,0.0,0.0,8314,0,1,1,0.0,0.0,anomaly
1.0,0,0.0,0.07,S0,220,0.0,0,tcp,0.0,1.0,13,0.05,0,0,0,echo,1.0,0.06,0.0,13,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,128,0.0,0,tcp,0.0,1.0,1,0.0,0,0,0,efs,1.0,0.01,0.0,1,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.08,S0,171,0.0,0,tcp,0.0,1.0,5,0.02,0,0,0,private,1.0,0.09,0.0,16,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.01,0.02,S0,15,0.0,0,tcp,0.0,0.96,57,0.59,0,0,0,telnet,0.98,1.0,0.0,15,0.0,0.0,1.0,0,0,0,97,0.0,0.0,anomaly
1.0,0,0.0,0.06,S0,211,0.0,0,tcp,0.0,1.0,19,0.07,0,0,0,netstat,1.0,0.09,0.0,19,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.07,S0,250,0.0,0,tcp,0.0,1.0,20,0.08,0,0,0,other,1.0,0.08,0.0,20,0.0,0.0,1.0,0,0,0,255,0.0,0.06,anomaly
1.0,0,0.0,0.05,S0,295,0.0,0,tcp,0.0,1.0,24,0.09,0,0,0,netstat,1.0,0.08,0.0,24,0.0,0.0,1.0,0,0,0,255,0.0,0.05,anomaly
1.0,0,0.0,0.09,S0,252,0.0,0,tcp,0.0,1.0,13,0.05,0,0,0,private,1.0,0.06,0.0,14,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.08,S0,100,0.0,0,tcp,0.0,1.0,18,0.07,0,0,0,private,1.0,0.18,0.0,18,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
1.0,0,0.0,0.07,S0,28,0.0,0,tcp,0.0,1.0,16,0.06,0,0,0,private,1.0,0.5,0.0,14,0.0,0.0,1.0,0,0,0,255,0.0,0.14,anomaly
1.0,0,0.0,0.07,S0,235,0.0,0,tcp,0.0,1.0,3,0.01,0,0,0,Z39_50,1.0,0.01,0.0,3,0.0,0.0,1.0,0,0,0,255,0.0,0.07,anomaly
